"date","user_id","is_new_user"
"2020-07-28",1631988305,FALSE
"2020-07-29",1631988305,FALSE
"2020-08-17",1631988305,FALSE
"2020-08-18",1631988305,FALSE
"2020-07-19",1646598675,FALSE
"2020-07-24",1646598675,FALSE
"2020-07-25",1646598675,FALSE
"2020-08-21",1651139132,TRUE
"2020-08-29",1653968922,FALSE
"2020-08-30",1653968922,FALSE
"2020-09-06",1653968922,FALSE
"2020-09-12",1653968922,FALSE
"2020-06-23",1656518241,FALSE
"2020-07-14",1656518241,FALSE
"2020-06-07",1664135954,TRUE
"2020-07-28",1664135954,FALSE
"2020-07-18",1666633526,TRUE
"2020-07-25",1675100165,FALSE
"2020-06-08",1684689697,TRUE
"2020-06-07",1691847400,FALSE
"2020-07-05",1691847400,FALSE
"2020-08-25",1691847400,FALSE
"2020-08-26",1691847400,FALSE
"2020-08-27",1691847400,FALSE
"2020-09-09",1691847400,FALSE
"2020-07-25",1755741599,FALSE
"2020-07-26",1755741599,FALSE
"2020-08-24",1755741599,FALSE
"2020-09-15",1768230892,FALSE
"2020-07-19",1793274014,FALSE
"2020-07-21",1793274014,FALSE
"2020-06-22",1821035258,FALSE
"2020-07-23",1821035258,FALSE
"2020-07-30",1821035258,FALSE
"2020-08-19",1821035258,FALSE
"2020-09-07",1821035258,FALSE
"2020-09-12",1821035258,FALSE
"2020-09-17",1821035258,FALSE
"2020-07-24",1825107833,FALSE
"2020-06-06",1857982817,FALSE
"2020-08-11",1857982817,FALSE
"2020-06-27",1876721749,TRUE
"2020-07-11",1876721749,FALSE
"2020-07-31",1876721749,FALSE
"2020-07-02",1920966816,FALSE
"2020-07-10",1920966816,FALSE
"2020-08-05",1948498851,FALSE
"2020-08-27",1948498851,FALSE
"2020-07-30",1965930330,FALSE
"2020-06-05",1997218788,TRUE
"2020-06-09",1999433975,TRUE
"2020-06-29",1999433975,FALSE
"2020-09-20",1999433975,FALSE
"2020-06-08",2053870940,FALSE
"2020-06-14",2053870940,FALSE
"2020-06-23",2053870940,FALSE
"2020-08-02",2053870940,FALSE
"2020-09-04",2053870940,FALSE
"2020-07-26",2082711891,FALSE
"2020-08-25",2082711891,FALSE
"2020-08-16",2111347903,FALSE
"2020-08-17",2111347903,FALSE
"2020-09-19",2111347903,FALSE
"2020-09-04",2124928626,FALSE
"2020-09-14",2124928626,FALSE
"2020-06-22",2140540065,FALSE
"2020-08-09",2140540065,FALSE
"2020-08-10",2140540065,FALSE
"2020-08-21",2140540065,FALSE
"2020-06-08",2145902620,FALSE
"2020-08-11",2145902620,FALSE
"2020-08-12",2145902620,FALSE
"2020-09-07",2145902620,FALSE
"2020-07-21",2146953783,TRUE
"2020-09-01",2146953783,FALSE
"2020-09-04",2146953783,FALSE
"2020-08-18",2174185118,FALSE
"2020-06-18",2204384767,TRUE
"2020-06-21",2204384767,FALSE
"2020-08-01",2204384767,FALSE
"2020-09-13",2204384767,FALSE
"2020-09-16",2204384767,FALSE
"2020-06-21",2217782416,TRUE
"2020-09-08",2217782416,FALSE
"2020-08-28",2238767856,FALSE
"2020-06-14",2268267734,FALSE
"2020-06-15",2268267734,FALSE
"2020-08-23",2268267734,FALSE
"2020-08-24",2268267734,FALSE
"2020-08-29",2268267734,FALSE
"2020-08-30",2268267734,FALSE
"2020-07-16",2298216441,FALSE
"2020-07-17",2298216441,FALSE
"2020-07-30",2298216441,FALSE
"2020-08-22",2298216441,FALSE
"2020-08-26",2298216441,FALSE
"2020-09-01",2298216441,FALSE
"2020-08-07",2385240812,TRUE
"2020-08-08",2385240812,FALSE
"2020-06-29",2411007045,TRUE
"2020-07-24",2411007045,FALSE
"2020-09-09",2411007045,FALSE
"2020-09-06",2425646252,FALSE
"2020-08-22",2459105834,FALSE
"2020-09-04",2459105834,FALSE
"2020-09-08",2459105834,FALSE
"2020-06-17",2488469956,FALSE
"2020-06-22",2507954361,TRUE
"2020-07-15",2544530869,FALSE
"2020-08-26",2546711046,FALSE
"2020-07-03",2560274287,FALSE
"2020-09-06",2560274287,FALSE
"2020-07-03",2573977913,FALSE
"2020-07-05",2573977913,FALSE
"2020-09-10",2586125731,FALSE
"2020-06-02",2621000413,TRUE
"2020-07-10",2621000413,FALSE
"2020-08-15",2621000413,FALSE
"2020-06-10",2677537311,TRUE
"2020-08-11",2677537311,FALSE
"2020-08-31",2677537311,FALSE
"2020-09-01",2677537311,FALSE
"2020-09-18",2677537311,FALSE
"2020-09-04",2690239264,FALSE
"2020-09-05",2690239264,FALSE
"2020-09-08",2690239264,FALSE
"2020-06-13",2697944211,TRUE
"2020-07-03",2697944211,FALSE
"2020-07-19",2697944211,FALSE
"2020-07-20",2697944211,FALSE
"2020-07-23",2697944211,FALSE
"2020-08-05",2697944211,FALSE
"2020-09-20",2697944211,FALSE
"2020-06-11",2703460375,FALSE
"2020-06-15",2703460375,FALSE
"2020-07-20",2703460375,FALSE
"2020-08-04",2703460375,FALSE
"2020-08-01",2714693790,TRUE
"2020-07-18",2727068082,FALSE
"2020-07-19",2727068082,FALSE
"2020-07-20",2727068082,FALSE
"2020-07-21",2727068082,FALSE
"2020-07-28",2727068082,FALSE
"2020-09-03",2727068082,FALSE
"2020-07-14",2728621687,FALSE
"2020-07-15",2728621687,FALSE
"2020-06-07",2738531497,FALSE
"2020-06-25",2738531497,FALSE
"2020-09-14",2752343836,FALSE
"2020-07-15",2763928390,TRUE
"2020-08-01",2763928390,FALSE
"2020-06-02",2798716004,TRUE
"2020-07-07",2810418330,TRUE
"2020-07-23",2810418330,FALSE
"2020-08-23",2815102193,TRUE
"2020-08-03",2873320890,TRUE
"2020-07-01",2873657258,TRUE
"2020-07-02",2873657258,FALSE
"2020-07-06",2873657258,FALSE
"2020-07-10",2873657258,FALSE
"2020-07-18",2873657258,FALSE
"2020-07-27",2873657258,FALSE
"2020-07-30",2873702445,FALSE
"2020-08-02",2873702445,FALSE
"2020-07-31",2893432119,TRUE
"2020-07-03",2907576105,FALSE
"2020-07-04",2907576105,FALSE
"2020-07-19",2907576105,FALSE
"2020-06-24",2936562511,FALSE
"2020-08-04",2936562511,FALSE
"2020-09-04",2936562511,FALSE
"2020-06-05",2957975703,FALSE
"2020-06-08",2959870759,TRUE
"2020-06-29",2959870759,FALSE
"2020-08-02",2959870759,FALSE
"2020-08-07",2959870759,FALSE
"2020-08-20",2959870759,FALSE
"2020-06-24",2965352736,TRUE
"2020-08-08",2981510814,FALSE
"2020-08-10",2981510814,FALSE
"2020-08-31",2981510814,FALSE
"2020-06-21",2997580061,TRUE
"2020-09-12",2997580061,FALSE
"2020-09-13",2997580061,FALSE
"2020-09-15",2997580061,FALSE
"2020-06-07",3012684364,FALSE
"2020-09-09",3012684364,FALSE
"2020-09-10",3012684364,FALSE
"2020-08-26",3046904811,FALSE
"2020-08-02",3059477010,FALSE
"2020-07-31",3067584516,FALSE
"2020-08-01",3067584516,FALSE
"2020-06-04",3069974714,FALSE
"2020-07-20",3069974714,FALSE
"2020-07-25",3069974714,FALSE
"2020-08-21",3069974714,FALSE
"2020-08-24",3069974714,FALSE
"2020-08-31",3093146127,FALSE
"2020-09-01",3093146127,FALSE
"2020-07-28",3102279722,FALSE
"2020-08-04",3102279722,FALSE
"2020-08-06",3102279722,FALSE
"2020-08-22",3102376551,TRUE
"2020-08-23",3102376551,FALSE
"2020-08-20",3116478949,FALSE
"2020-08-21",3116478949,FALSE
"2020-08-22",3116478949,FALSE
"2020-08-24",3116478949,FALSE
"2020-08-28",3116478949,FALSE
"2020-09-01",3123763347,TRUE
"2020-08-20",3125271738,FALSE
"2020-09-08",3136872651,FALSE
"2020-07-04",3163142086,TRUE
"2020-07-05",3163142086,FALSE
"2020-08-26",3163142086,FALSE
"2020-08-27",3163142086,FALSE
"2020-09-12",3163142086,FALSE
"2020-09-13",3163142086,FALSE
"2020-09-17",3163142086,FALSE
"2020-09-09",3214857277,TRUE
"2020-08-23",3225359463,FALSE
"2020-09-18",3225359463,FALSE
"2020-07-28",3248812104,FALSE
"2020-08-11",3274505690,FALSE
"2020-08-17",3309436792,FALSE
"2020-08-26",3309436792,FALSE
"2020-06-12",3336061072,FALSE
"2020-06-14",3380196298,FALSE
"2020-06-18",3382530358,TRUE
"2020-09-01",3382530358,FALSE
"2020-08-17",3398062412,FALSE
"2020-08-23",3398062412,FALSE
"2020-09-06",3398062412,FALSE
"2020-08-27",3444202866,FALSE
"2020-09-17",3444202866,FALSE
"2020-07-20",3450053192,FALSE
"2020-08-24",3450053192,FALSE
"2020-08-26",3450053192,FALSE
"2020-09-07",3450053192,FALSE
"2020-09-13",3450053192,FALSE
"2020-09-14",3450053192,FALSE
"2020-07-23",3452130571,FALSE
"2020-09-05",3452130571,FALSE
"2020-09-09",3452130571,FALSE
"2020-09-14",3452130571,FALSE
"2020-08-07",3467751822,FALSE
"2020-09-14",3467751822,FALSE
"2020-06-15",3475877618,TRUE
"2020-07-02",3475877618,FALSE
"2020-06-12",3478356341,FALSE
"2020-06-23",3478356341,FALSE
"2020-07-01",3478356341,FALSE
"2020-07-02",3478356341,FALSE
"2020-07-14",3478356341,FALSE
"2020-07-26",3478356341,FALSE
